lon,lat,ele,time,speed
2.5272727198898792,39.68976250849664,234,2018-03-16T13:20:02Z,11.316421579493465
2.5273156352341175,39.68962647020817,235,2018-03-16T13:20:07Z,11.220145596375913
2.5274196546524763,39.6895367000252,236.1999969482422,2018-03-16T13:20:11Z,12.049949990759629
2.52753222361207,39.689504094421864,237.1999969482422,2018-03-16T13:20:14Z,12.364067050820246
2.5277286116033792,39.689523708075285,238.39999389648438,2018-03-16T13:20:19Z,12.214164311495969
2.5279697589576244,39.68967583961785,239.39999389648438,2018-03-16T13:20:26Z,13.737498225732466
2.528112670406699,39.68980056233704,240.8000030517578,2018-03-16T13:20:31Z,13.32750101656424
2.5282206293195486,39.69003860838711,242,2018-03-16T13:20:38Z,14.434216010507376
2.528307633474469,39.69031261280179,243.1999969482422,2018-03-16T13:20:46Z,14.129710370567294
2.528438810259104,39.690490225329995,244.1999969482422,2018-03-16T13:20:52Z,13.64503406576271
2.528524724766612,39.69056180678308,245.1999969482422,2018-03-16T13:20:55Z,13.01643538285055
2.5286250561475754,39.69065576791763,246.1999969482422,2018-03-16T13:20:59Z,12.18396352295012
2.5287054385989904,39.69075232744217,247.60000610351562,2018-03-16T13:21:03Z,11.488731912602471
2.528763609007001,39.69090127386153,248.8000030517578,2018-03-16T13:21:08Z,12.465506026949775
2.5288014952093363,39.6910460293293,250,2018-03-16T13:21:13Z,11.835114834159022
2.528901742771268,39.69115893356502,251.1999969482422,2018-03-16T13:21:18Z,10.9597671259214
2.5291027408093214,39.69118131324649,252.1999969482422,2018-03-16T13:21:24Z,10.438093563114172
2.529224194586277,39.69111626967788,253.39999389648438,2018-03-16T13:21:28Z,11.407815901677283
2.5292752403765917,39.69100629910827,254.60000610351562,2018-03-16T13:21:32Z,11.699408754361096
2.5292464904487133,39.69085265882313,255.8000030517578,2018-03-16T13:21:37Z,12.441280577251822
2.529214471578598,39.69075676985085,257,2018-03-16T13:21:40Z,13.225264834276546
2.5291581451892853,39.6906020399183,258,2018-03-16T13:21:45Z,12.878990139919924
2.5290847197175026,39.690464744344354,259,2018-03-16T13:21:50Z,11.899639993016992
2.529032416641712,39.69032024033368,260.20001220703125,2018-03-16T13:21:55Z,12.022845793500707
2.52895412966609,39.69014564529061,261.20001220703125,2018-03-16T13:22:01Z,12.33615410126606
2.5289071071892977,39.690003572031856,262.20001220703125,2018-03-16T13:22:06Z,11.750692669441834
2.528885481879115,39.6898752450943,263.3999938964844,2018-03-16T13:22:11Z,10.371526871318864
2.528904592618346,39.68978002667427,264.6000061035156,2018-03-16T13:22:15Z,9.652804646348782
2.5289315823465586,39.68971121124923,265.79998779296875,2018-03-16T13:22:18Z,9.602139805603656
2.529008612036705,39.68964071944356,266.79998779296875,2018-03-16T13:22:22Z,9.22741755692302
2.529114056378603,39.68960316851735,268.20001220703125,2018-03-16T13:22:26Z,8.957650699029097
2.529265685006976,39.689596462994814,269.3999938964844,2018-03-16T13:22:31Z,9.367382819910889
2.529379678890109,39.6896371152252,270.3999938964844,2018-03-16T13:22:35Z,9.68633172518046
2.529442459344864,39.68969243578613,271.6000061035156,2018-03-16T13:22:38Z,9.811122564985643
2.5294723827391863,39.68974557705224,272.20001220703125,2018-03-16T13:22:40Z,11.604836302090852
2.5294875539839268,39.689803160727024,272.6000061035156,2018-03-16T13:22:42Z,11.773077281430773
2.5294735562056303,39.68993115238845,273.79998779296875,2018-03-16T13:22:46Z,12.868499812191498
2.52945595420897,39.69015687704086,274.79998779296875,2018-03-16T13:22:53Z,12.945986716328385
2.529617389664054,39.690338764339685,275.79998779296875,2018-03-16T13:22:59Z,14.711629657286974
2.529782932251692,39.69045233912766,277,2018-03-16T13:23:04Z,13.678785034932275
2.529926262795925,39.69054135493934,278,2018-03-16T13:23:08Z,14.199972268063451
2.5300378259271383,39.69060421921313,279,2018-03-16T13:23:11Z,14.213834851161948
2.5302759557962418,39.6907405089587,280.20001220703125,2018-03-16T13:23:18Z,13.074136092845146
2.530403947457671,39.69081770628691,281.20001220703125,2018-03-16T13:23:22Z,12.537334892463049
2.530531520023942,39.69089792110026,282.20001220703125,2018-03-16T13:23:26Z,12.701010827096692
2.530703768134117,39.69103639014065,283.3999938964844,2018-03-16T13:23:32Z,12.80274004263516
2.530826311558485,39.69117343425751,284.6000061035156,2018-03-16T13:23:37Z,13.33312501653947
2.53093795850873,39.69136470928788,285.79998779296875,2018-03-16T13:23:43Z,14.005090057901723
2.530948603525758,39.691541232168674,287,2018-03-16T13:23:48Z,14.163539293537085
2.530856654047966,39.69170828349888,287.79998779296875,2018-03-16T13:23:53Z,14.540625954666252
2.5307949632406235,39.691793443635106,289,2018-03-16T13:23:56Z,13.02400513381525
2.5306707434356213,39.69195873476565,290,2018-03-16T13:24:02Z,12.753160821915584
2.5305773690342903,39.69211413525045,291.20001220703125,2018-03-16T13:24:07Z,13.722239723705217
2.5305246468633413,39.6922427136451,292.20001220703125,2018-03-16T13:24:11Z,13.5079590712893
2.530465554445982,39.69236156903207,293.20001220703125,2018-03-16T13:24:15Z,12.74950620869796
2.530409060418606,39.69253046438098,294.3999938964844,2018-03-16T13:24:21Z,11.648476747513005
2.5304795522242785,39.69264529645443,295.3999938964844,2018-03-16T13:24:26Z,10.178934362917095
2.5305819790810347,39.692681673914194,296.6000061035156,2018-03-16T13:24:29Z,11.595785539991764
2.530726734548807,39.69268293119967,297.79998779296875,2018-03-16T13:24:33Z,11.160260631926498
2.5308530498296022,39.69258804805577,299,2018-03-16T13:24:38Z,10.886878011538602
2.530930833891034,39.692478999495506,300.20001220703125,2018-03-16T13:24:42Z,12.462794425936131
2.5310079474002123,39.6923394408077,301.3999938964844,2018-03-16T13:24:47Z,12.154715188975027
2.5310801155865192,39.692236091941595,302.6000061035156,2018-03-16T13:24:51Z,11.754365494670113
2.531161420047283,39.69212494790554,303.6000061035156,2018-03-16T13:24:56Z,10.222535402727289
2.5312405452132225,39.69203685410321,304.79998779296875,2018-03-16T13:25:00Z,10.728773684122899
2.5313609931617975,39.69193040393293,306.20001220703125,2018-03-16T13:25:05Z,11.312757512975349
2.5314997136592865,39.69182437285781,307.20001220703125,2018-03-16T13:25:10Z,12.05901963249888
2.5316375121474266,39.6917091216892,308.6000061035156,2018-03-16T13:25:15Z,12.552170429264844
2.5317407771945,39.69160191714763,309.6000061035156,2018-03-16T13:25:20Z,10.695442643917204
2.5318021327257156,39.69154072925448,310.20001220703125,2018-03-16T13:25:23Z,10.324013400083825
2.5318810902535915,39.69146956689656,313,2018-03-16T13:26:43Z,0.4687325948734752
2.532353661954403,39.69106254167855,313.20001220703125,2018-03-16T13:27:10Z,8.10119554092011
2.532819611951709,39.690672028809786,312.6000061035156,2018-03-16T13:27:19Z,23.606359841960863
